id,id_str,screen_name,profile_img_url,text,media_url,type,datetime,sentiment
207,703541919863865344,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,@skyscanner is in #hacklondon today!! @ UCL https://t.co/zi8GQ3h2VA,,,2016-02-27 11:27:19.783524,0
208,703541943163359232,Fdez1965,http://pbs.twimg.com/profile_images/544961550327758848/dav7jjVD_bigger.jpeg,"RT @ramonfmir: Already smells like sweat? This hasn't even started guys, ffs! #HackLondon",,,2016-02-27 11:27:25.259785,2
209,703542393572892673,Whoosh13,http://pbs.twimg.com/profile_images/552879265419911168/ZrHqEB--_bigger.jpeg,When you watch the #Inception lecture theatre scene in the lecture theatre it was filmed in @ucl #HackLondon https://t.co/SDNNUYxepa,http://pbs.twimg.com/media/CcN8EYmWIAAgk9t.jpg,photo,2016-02-27 11:29:13.501347,0
210,703542743172255744,alexmtk,http://pbs.twimg.com/profile_images/698159606816759808/myInWmnE_bigger.jpg,Opening ceremony at #HackLondon. Wow 🙄🙌 https://t.co/JxGKuPIkcc,http://pbs.twimg.com/media/CcN8YebXIAA_gf4.jpg,photo,2016-02-27 11:30:36.659825,4
211,703542861728346112,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,We love our startup sponsors 💜 Hi chirp.io #hacklondon @ UCL https://t.co/tskuJ2PWk2,,,2016-02-27 11:31:04.418037,3
212,703543098194825216,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Another of our Startup sponsors is HackaJob! Hello! #hacklondon @ UCL https://t.co/WsaGyigP3j,,,2016-02-27 11:32:00.878775,0
213,703543269230305280,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,RT @alexmtk: Opening ceremony at #HackLondon. Wow 🙄🙌 https://t.co/JxGKuPIkcc,http://pbs.twimg.com/media/CcN8YebXIAA_gf4.jpg,photo,2016-02-27 11:32:41.385111,4
214,703543377741156352,jcampbell_05,http://pbs.twimg.com/profile_images/378800000486701599/720a45c0348dee5703c4e7680aa58463_bigger.jpeg,RT @alexmtk: Opening ceremony at #HackLondon. Wow 🙄🙌 https://t.co/JxGKuPIkcc,http://pbs.twimg.com/media/CcN8YebXIAA_gf4.jpg,photo,2016-02-27 11:33:07.251001,4
215,703543994316255232,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Lovely @mlhacks is here!! #hacklondon https://t.co/FeXpOrnTkH,,,2016-02-27 11:35:34.435134,3
216,703544066886258688,jna_sh,http://pbs.twimg.com/profile_images/668422692597538818/z3w4Ka43_bigger.jpg,It's @AlexRBucknall up at #HackLondon to talk about @MLHacks! @hacklondonuk https://t.co/df3ZiXKE7l,http://pbs.twimg.com/media/CcN9i8cW4AAvSq5.jpg,photo,2016-02-27 11:35:52.181258,0
217,703544121659682816,MPolicane,http://pbs.twimg.com/profile_images/703543913840304129/WmdZy94D_bigger.jpg,Today I'm gonna win #HackLondon,,,2016-02-27 11:36:04.728797,4
218,703544281089372160,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,.@AlexRBucknall waving the flag for @mlhacks at #HackLondon. ❤️ https://t.co/24kGQciDd4,http://pbs.twimg.com/media/CcN9y3jWoAAKJT8.jpg,photo,2016-02-27 11:36:43.520805,0
219,703544332020797441,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,Our super-awesome coach @AlexRBucknall is telling all the hackers at #HackLondon about MLH! https://t.co/n2rF5ILLFJ,http://pbs.twimg.com/media/CcN909CW4AAkXkP.jpg,photo,2016-02-27 11:36:55.400773,0
220,703544433774559232,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,"Make new friends, learn new skills, share what you've built. That is what makes a hackathon amazing! #HackLondon @MLHacks",,,2016-02-27 11:37:19.208978,5
221,703544488061509633,beaststhiti,http://pbs.twimg.com/profile_images/636114028683628544/QKGpVvbT_bigger.jpg,"RT @hacklondonuk: Make new friends, learn new skills, share what you've built. That is what makes a hackathon amazing! #HackLondon @MLHacks",,,2016-02-27 11:37:31.977731,5
222,703544795436814336,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,"Draw an octocat, win an octocat! @github #HackLondon",,,2016-02-27 11:38:45.280345,4
223,703545250598555648,jacqui,http://pbs.twimg.com/profile_images/686492433870368768/cP8eQGnw_bigger.jpg,@leihe101 are you at the same hack people are tweeting about with #HackLondon?,,,2016-02-27 11:40:33.846043,0
224,703549528591486976,jna_sh,http://pbs.twimg.com/profile_images/668422692597538818/z3w4Ka43_bigger.jpg,"Running team building at @hacklondonuk is @FaresKAlaboud, rocking it #hacklondon https://t.co/g2rrYeBoHd",http://pbs.twimg.com/media/CcOChm6WEAE4Tkc.jpg,photo,2016-02-27 11:57:34.319673,0
225,703550037763203072,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Team formation is going on now! (: #hacklondon,,,2016-02-27 11:59:35.167499,0
226,703550701088219136,LandTanin,http://pbs.twimg.com/profile_images/681507996241911809/86k80h2x_bigger.jpg,All set #hacklondon https://t.co/DFUVK75XcN,http://pbs.twimg.com/media/CcODogfW8AA8tGR.jpg,photo,2016-02-27 12:02:14.049013,0
227,703551490871443457,thesavage_me,http://pbs.twimg.com/profile_images/673961311366197248/Cq5Ik2cs_bigger.jpg,Looking forward to learning some C++ with Unreal Engine at #HackLondon,,,2016-02-27 12:05:21.932173,0
228,703555951450836993,FaresKAlaboud,http://pbs.twimg.com/profile_images/638377773988466688/Kieovkk0_bigger.jpg,"RT @jna_sh: Running team building at @hacklondonuk is @FaresKAlaboud, rocking it #hacklondon https://t.co/g2rrYeBoHd",http://pbs.twimg.com/media/CcOChm6WEAE4Tkc.jpg,photo,2016-02-27 12:23:05.11193,0
229,703561178287570944,wailingtam,http://pbs.twimg.com/profile_images/588471085345148928/vT10T4zC_bigger.jpg,#HackLondon meets #HackUPC ! @hacklondonuk @hackupc @HackersUPC https://t.co/KQjI9SecG6,http://pbs.twimg.com/media/CcONKaWW8AEOJWR.jpg,photo,2016-02-27 12:43:52.549142,0
230,703561419372032000,IWodiany,http://pbs.twimg.com/profile_images/703342816643125248/zKTLyK2a_bigger.jpg,The hardest part of hackathon began. Time to think about some idea for hack. #HackLondon.,,,2016-02-27 12:44:48.778291,0
231,703564987072192512,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,&gt; duck init #hacklondon @rockthecodeIO  @TechAtBloomberg https://t.co/Cty81JHsz1,http://pbs.twimg.com/media/CcOQVcdWAAAAZhW.jpg,photo,2016-02-27 12:58:59.586842,0
232,703567135860264960,HackersUPC,http://pbs.twimg.com/profile_images/671654115932577792/MS9x68vF_bigger.png,RT @wailingtam: #HackLondon meets #HackUPC ! @hacklondonuk @hackupc @HackersUPC https://t.co/KQjI9SecG6,http://pbs.twimg.com/media/CcONKaWW8AEOJWR.jpg,photo,2016-02-27 13:07:31.705973,0
233,703567486311071744,hackupc,http://pbs.twimg.com/profile_images/688398473721450496/Ve3vhrFD_bigger.png,RT @wailingtam: #HackLondon meets #HackUPC ! @hacklondonuk @hackupc @HackersUPC https://t.co/KQjI9SecG6,http://pbs.twimg.com/media/CcONKaWW8AEOJWR.jpg,photo,2016-02-27 13:08:55.233091,0
234,703567744768192513,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Blackrock giving a workshop on how to make a good prototype! #hacklondon https://t.co/FkpEFNlbhU,,,2016-02-27 13:09:56.985678,3
235,703571052631334912,sprusr,http://pbs.twimg.com/profile_images/689593254292094976/C8akPoN4_bigger.jpg,Yisss #HackLondon https://t.co/8TeeMbociE,http://pbs.twimg.com/media/CcOWH7nWAAAZWWh.jpg,photo,2016-02-27 13:23:05.856401,0
236,703571229572202497,J0shSimpson,http://pbs.twimg.com/profile_images/588543695424729088/AO3RA3ge_bigger.jpg,RT @JHogstrand: 'possibly not that violently' it's @J0shSimpson it's definitely going to be that violent #hacklondon,,,2016-02-27 13:23:47.764504,-3
237,703571597353947138,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Thank you Blackrock for the amazing workshop! @rockthecodeIO #HackLondon,,,2016-02-27 13:25:15.372662,6
238,703572229481734144,MPolicane,http://pbs.twimg.com/profile_images/703543913840304129/WmdZy94D_bigger.jpg,@hacklondonuk Whats for lunch? #HackLondon,,,2016-02-27 13:27:46.109821,0
239,703572587964715008,PandelisZ,http://pbs.twimg.com/profile_images/685797367124213760/MXbvTLbT_bigger.png,RT @sprusr: Yisss #HackLondon https://t.co/8TeeMbociE,http://pbs.twimg.com/media/CcOWH7nWAAAZWWh.jpg,photo,2016-02-27 13:29:11.615581,0
240,703573315823214592,HrAnais,http://pbs.twimg.com/profile_images/695360543977123842/oIcNOURC_bigger.jpg,mine looks cuter than the official one 😊😀😜 #GitHubEducation #HackLondon https://t.co/0H0SbA4wiU,http://pbs.twimg.com/media/CcOYMfAXEAAhENw.jpg,photo,2016-02-27 13:32:05.752526,0
241,703573332214595588,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,RT @MLHacks: Super excited to get started! Soooo #hacklondon @hacklondonuk https://t.co/LwqaeSabj5,http://pbs.twimg.com/media/CcNuGMQW0AAOYq-.jpg,photo,2016-02-27 13:32:09.007078,6
242,703573511441358848,jamesnesfield,http://pbs.twimg.com/profile_images/527804034824953859/EnaxVMFG_bigger.jpeg,"RT @chirp_io: Good morning, #hacklondon! Want to make your hack sing? Come and say hi. The winning hack using Chirp wins a free iPad mini.",,,2016-02-27 13:32:51.693894,13
243,703574466866114560,ReemmaPuredath,http://pbs.twimg.com/profile_images/700028712385961984/9APr_ds9_bigger.jpg,Lol https://t.co/x9qiIjh96L,,,2016-02-27 13:36:39.543883,3
244,703574701671649280,sunburntpotato,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_bigger.png,RT @ReemmaPuredath: Lol https://t.co/x9qiIjh96L,,,2016-02-27 13:37:35.506102,3
245,703581456514338816,mastergalen,http://pbs.twimg.com/profile_images/583652373060571136/NZXQ3R9p_bigger.jpg,"@GitHubEducation First draft of Octocat, it's shaping up nicely #HackLondon https://t.co/UGGWwHdKFW",http://pbs.twimg.com/media/CcOfmyuVAAAEAJ9.jpg,photo,2016-02-27 14:04:26.332595,0
246,703581662903459840,jasminelu_3,http://pbs.twimg.com/profile_images/619237379467952128/wSrqnPd2_bigger.jpg,RT @mastergalen: Free food ftw. The only real reason we're all here #HackLondon #UCL,,,2016-02-27 14:05:15.163133,4
247,703584542561595393,clareji17,http://pbs.twimg.com/profile_images/690855368352743426/TzKD4QjO_bigger.jpg,#HackLondon spamming...,,,2016-02-27 14:16:41.875064,-2
248,703585369355382785,rohankops,http://pbs.twimg.com/profile_images/699717310890823680/4QPBMlFH_bigger.jpg,Heading to @hacklondonuk! #HackLondon https://t.co/zsWhUPAK2V,http://pbs.twimg.com/media/CcOjJqdW8AA2V4e.jpg,photo,2016-02-27 14:19:59.697526,0
249,703586721904996352,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,RT @wilhelmklopp: #HackLondon opening ceremony is about to start 😀 @hacklondonuk @MLHacks https://t.co/Y9zYZtLRwW,http://pbs.twimg.com/media/CcNvQ49WAAAZ_zA.jpg,photo,2016-02-27 14:25:21.395392,0
250,703587152475635712,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,&gt; duck clone #HackLondon @rockthecodeIO  @TechAtBloomberg https://t.co/i4NFb8pgs9,http://pbs.twimg.com/media/CcOkw6vWEAA1HAX.jpg,photo,2016-02-27 14:27:04.528604,0
251,703587224932249600,chirp_io,http://pbs.twimg.com/profile_images/1850647959/chester256x_bigger.png,"Some bold, innovative and inspired ideas arising at #hacklondon. Excited to see what this talented new generation will do with Chirp.",,,2016-02-27 14:27:21.397144,9
252,703587472190607360,MPolicane,http://pbs.twimg.com/profile_images/703543913840304129/WmdZy94D_bigger.jpg,Yes Jasmine is doing work @hacklondonuk #HackLondon #NewJasmine https://t.co/Flw45Bs8JF,http://pbs.twimg.com/media/CcOk8YfXEAAEX8T.jpg,photo,2016-02-27 14:28:21.205822,1
253,703587898638127105,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,#HackLondon @GitHubEducation https://t.co/aNVsG7qPEu,http://pbs.twimg.com/media/CcOldHRWEAAFw8S.jpg,photo,2016-02-27 14:30:02.306871,0
254,703588847725191168,UCLUTech,http://pbs.twimg.com/profile_images/652549696909647872/3Trt6N3D_bigger.jpg,"RT @MLHacks: This year, #HackLondon is rebranding the closing ceremony to The Hackcademy Awards https://t.co/6J3KwLpaK1",http://pbs.twimg.com/media/CcNzLtBW4AA1-f8.jpg,photo,2016-02-27 14:33:48.21452,3
255,703588895561220097,UCLUTech,http://pbs.twimg.com/profile_images/652549696909647872/3Trt6N3D_bigger.jpg,RT @bilawalhameed: Super excited to be at #HackLondon for the first time this weekend! https://t.co/iD5D7qBQbg,http://pbs.twimg.com/media/CcNyVWUW4AAH9LZ.jpg,photo,2016-02-27 14:33:59.582494,6
256,703589449649811456,J0shSimpson,http://pbs.twimg.com/profile_images/588543695424729088/AO3RA3ge_bigger.jpg,I think I just watched a sponsor commit a duck heist... @hacklondonuk #HackLondon,,,2016-02-27 14:36:11.758357,1
257,703589884850626560,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,RT @PDuerholt: &gt; duck clone #HackLondon @rockthecodeIO  @TechAtBloomberg https://t.co/i4NFb8pgs9,http://pbs.twimg.com/media/CcOkw6vWEAA1HAX.jpg,photo,2016-02-27 14:37:55.476519,0
258,703590034943971328,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,Hardware hack #HackLondon https://t.co/rTfGAIPT7C,http://pbs.twimg.com/media/CcOnZD7XEAAuzwg.jpg,photo,2016-02-27 14:38:31.891603,0
259,703590112987320321,chipsetgirl,http://pbs.twimg.com/profile_images/583588412873170944/LR-Wi8vB_bigger.jpg,RT @PDuerholt: Hardware hack #HackLondon https://t.co/rTfGAIPT7C,http://pbs.twimg.com/media/CcOnZD7XEAAuzwg.jpg,photo,2016-02-27 14:38:49.846336,0
260,703590174232612864,chipsetgirl,http://pbs.twimg.com/profile_images/583588412873170944/LR-Wi8vB_bigger.jpg,RT @PDuerholt: #HackLondon @GitHubEducation https://t.co/aNVsG7qPEu,http://pbs.twimg.com/media/CcOldHRWEAAFw8S.jpg,photo,2016-02-27 14:39:04.527942,0
261,703590466630098945,chipsetgirl,http://pbs.twimg.com/profile_images/583588412873170944/LR-Wi8vB_bigger.jpg,RT @PDuerholt: &gt; duck clone #HackLondon @rockthecodeIO  @TechAtBloomberg https://t.co/i4NFb8pgs9,http://pbs.twimg.com/media/CcOkw6vWEAA1HAX.jpg,photo,2016-02-27 14:40:14.113503,0
262,703592556639227904,clareji17,http://pbs.twimg.com/profile_images/690855368352743426/TzKD4QjO_bigger.jpg,#HackLondon Swift workshop starts in 10 mins! Go to Gustave Tuck.,,,2016-02-27 14:48:32.471062,2
263,703593318039592960,clareji17,http://pbs.twimg.com/profile_images/690855368352743426/TzKD4QjO_bigger.jpg,"#HackLondon if you're learning iOS programming, why not to go to the swift workshop??",,,2016-02-27 14:51:34.029462,2
264,703594705410461696,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Remember that @FaresKAlaboud is giving a Swift workshop in some minutes!! #HackLondon,,,2016-02-27 14:57:04.794976,2
265,703594829960314880,chipsetgirl,http://pbs.twimg.com/profile_images/583588412873170944/LR-Wi8vB_bigger.jpg,RT @PDuerholt: &gt; duck init #hacklondon @rockthecodeIO  @TechAtBloomberg https://t.co/Cty81JHsz1,http://pbs.twimg.com/media/CcOQVcdWAAAAZhW.jpg,photo,2016-02-27 14:57:34.427455,0
266,703596414094413824,MPolicane,http://pbs.twimg.com/profile_images/703543913840304129/WmdZy94D_bigger.jpg,Time to learn swift #HackLondon https://t.co/NiFBpneQsx,http://pbs.twimg.com/media/CcOtM4PWoAA40os.jpg,photo,2016-02-27 15:03:52.736032,2
267,703596651487764481,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Fares giving a Swift workshop! #hacklondon @ UCL https://t.co/y86hOrx9B5,,,2016-02-27 15:04:48.841483,2
268,703601638766944256,rohankops,http://pbs.twimg.com/profile_images/699717310890823680/4QPBMlFH_bigger.jpg,At @hacklondonuk! #hacklondon https://t.co/AuJ5xoWue0,http://pbs.twimg.com/media/CcOx9EvXEAAYxQc.jpg,photo,2016-02-27 15:24:38.361835,0
269,703601654227193857,HrAnais,http://pbs.twimg.com/profile_images/695360543977123842/oIcNOURC_bigger.jpg,gonna hack sth with this fella #HackLondon #MLH #london #studentlife #hackathon #pebbletime… https://t.co/k6Wg2CleSJ,,,2016-02-27 15:24:41.601035,0
270,703602473169199104,AndrewIColes,http://pbs.twimg.com/profile_images/668926433562112000/FZz_fjxl_bigger.jpg,RT @PDuerholt: #HackLondon @GitHubEducation https://t.co/aNVsG7qPEu,http://pbs.twimg.com/media/CcOldHRWEAAFw8S.jpg,photo,2016-02-27 15:27:56.724398,0
271,703603609901113344,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,the guards of the duckingham palace #HackLondon @rockthecodeIO @TechAtBloomberg #duckkings https://t.co/mJtqqAq6sA,http://pbs.twimg.com/media/CcOy1lDWwAA_fhe.jpg,photo,2016-02-27 15:32:28.737703,0
272,703603752759128064,chipsetgirl,http://pbs.twimg.com/profile_images/583588412873170944/LR-Wi8vB_bigger.jpg,RT @PDuerholt: the guards of the duckingham palace #HackLondon @rockthecodeIO @TechAtBloomberg #duckkings https://t.co/mJtqqAq6sA,http://pbs.twimg.com/media/CcOy1lDWwAA_fhe.jpg,photo,2016-02-27 15:33:01.778919,0
273,703606712205500416,JosephKeable,http://pbs.twimg.com/profile_images/621644499824046080/canXPa1v_bigger.jpg,"RT @Hennersz: #hacklondon is less that 12 hours away, let the **** posting begin",,,2016-02-27 15:44:47.500711,-4
274,703607529763430401,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,RT @PDuerholt: the guards of the duckingham palace #HackLondon @rockthecodeIO @TechAtBloomberg #duckkings https://t.co/mJtqqAq6sA,http://pbs.twimg.com/media/CcOy1lDWwAA_fhe.jpg,photo,2016-02-27 15:48:02.307273,0
275,703609312145338368,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,So many hackers! So cool! https://t.co/7ZzkbgdUli,,,2016-02-27 15:55:07.338572,1
276,703613789850177537,Adil12346,http://pbs.twimg.com/profile_images/627253363671965696/c5oGFHcp_bigger.jpg,RT @Whoosh13: When you watch the #Inception lecture theatre scene in the lecture theatre it was filmed in @ucl #HackLondon https://t.co/SDN…,http://pbs.twimg.com/media/CcN8EYmWIAAgk9t.jpg,photo,2016-02-27 16:12:54.838457,0
277,703615486169223169,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,@mlhacks no light minievent is happening right now! #hacklondon @ UCL https://t.co/85euTY0Z29,,,2016-02-27 16:19:39.423841,-1
278,703616119534436352,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,@TechAtBloomberg's No Light mini-event at #HackLondon is definitely getting the hackers excited! https://t.co/iZpNAPb1kq,http://pbs.twimg.com/media/CcO_GYIXIAAsRC8.jpg,photo,2016-02-27 16:22:11.170629,2
279,703616353043931140,kaushikchaubal,http://pbs.twimg.com/profile_images/451837446687191041/HUVG0MAS_bigger.png,RT @hacklondonuk: Blackrock giving a workshop on how to make a good prototype! #hacklondon https://t.co/FkpEFNlbhU,,,2016-02-27 16:23:05.927387,3
280,703616706481098752,kaushikchaubal,http://pbs.twimg.com/profile_images/451837446687191041/HUVG0MAS_bigger.png,RT @hacklondonuk: Welcome Blackrock! #hacklondon @ UCL https://t.co/F5Ym3u6x06,,,2016-02-27 16:24:30.299874,2
281,703618474346737664,zahrataiba,http://pbs.twimg.com/profile_images/513423617556635649/LrfYvcDS_bigger.jpeg,Finally convinced the flatmate to come to a hack and got her to try no-light! \o/ @hacklondonuk #HackLondon https://t.co/wcUfJyxwq1,http://pbs.twimg.com/media/CcPBRIAWEAYPPZL.jpg,photo,2016-02-27 16:31:32.104639,1
282,703618809513549825,TomReadCutting,http://pbs.twimg.com/profile_images/568415724645793792/LSHSfAya_bigger.jpeg,Just finished and submitted code in the dark at #HackLondon https://t.co/LzdFA6QHDH,http://pbs.twimg.com/media/CcPBkteWwAADAUM.jpg,photo,2016-02-27 16:32:52.116607,0
283,703621748575608835,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,We'd definitely award him a Hackademy Award! 👑 #HackLondon #PoorLeo https://t.co/dF1sT8tfSf,,,2016-02-27 16:44:32.511761,6
284,703624107422691328,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Goldman Sachs is here! (: #hacklondon @ UCL https://t.co/lPbVMN2FhM,,,2016-02-27 16:53:54.886993,0
285,703625798713024513,zahrataiba,http://pbs.twimg.com/profile_images/513423617556635649/LrfYvcDS_bigger.jpeg,OK I'M SO DONE WE BRUTE FORCED A WIN FOR HER BLANK PAGE @hacklondonuk #HackLondon https://t.co/VGS0WX2DUG,http://pbs.twimg.com/media/CcPH6F0XEAUcgWI.jpg,photo,2016-02-27 17:00:38.582796,3
286,703625880950710278,OrenjichanKasia,http://pbs.twimg.com/profile_images/602941551015305217/9c2KsI8O_bigger.jpg,RT @zahrataiba: Finally convinced the flatmate to come to a hack and got her to try no-light! \o/ @hacklondonuk #HackLondon https://t.co/wc…,http://pbs.twimg.com/media/CcPBRIAWEAYPPZL.jpg,photo,2016-02-27 17:00:57.611181,1
287,703626008172347392,JHogstrand,http://pbs.twimg.com/profile_images/658285039948570628/yx6f4mlJ_bigger.jpg,the Case of the Stolen Ducks is going down at #hacklondon with @chipsetgirl https://t.co/RbuyCezXCG,http://pbs.twimg.com/media/CcPIGneWIAAFPqa.jpg,photo,2016-02-27 17:01:28.206765,-2
288,703626010210729985,OrenjichanKasia,http://pbs.twimg.com/profile_images/602941551015305217/9c2KsI8O_bigger.jpg,Guess who won ;D #skillz #hacklondon https://t.co/Vbwl3VE3hu,,,2016-02-27 17:01:28.486184,3
289,703626016342855680,TomReadCutting,http://pbs.twimg.com/profile_images/568415724645793792/LSHSfAya_bigger.jpeg,My first Octocat for #HackLondon @GitHubEducation https://t.co/Si0hGFDAp7,http://pbs.twimg.com/media/CcPIIPrWwAE3-Kv.jpg,photo,2016-02-27 17:01:30.303381,0
290,703628297125539840,UCLUTech,http://pbs.twimg.com/profile_images/652549696909647872/3Trt6N3D_bigger.jpg,Vim &amp; Tmux workshop with former Techsoc president Alex Gamble at #hacklondon #myUCLyear #techsoc https://t.co/gN5E3saq5x,,,2016-02-27 17:10:33.774722,0
291,703628312564912128,UCLUTech,http://pbs.twimg.com/profile_images/652549696909647872/3Trt6N3D_bigger.jpg,Vim &amp; Tmux workshop with former Techsoc president Alex Gamble at #hacklondon #myUCLyear #t… https://t.co/dgH6LOSWk3 https://t.co/vFbTKI5oxe,http://pbs.twimg.com/media/CcPKOOIXEAAd-UO.jpg,photo,2016-02-27 17:10:37.671603,0
292,703628359117508608,HrAnais,http://pbs.twimg.com/profile_images/695360543977123842/oIcNOURC_bigger.jpg,looks like a chibby version of the logo 😊 @GitHubEducation #HackLondon https://t.co/Ix4srnpGWM,http://pbs.twimg.com/media/CcPKQXhXIAE7MmX.jpg,photo,2016-02-27 17:10:48.876066,2
293,703628552407613440,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Vim workshop! (: #hacklondon @ UCL https://t.co/TwphQsHPw4,,,2016-02-27 17:11:34.583161,0
321,703677330091220992,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Remember that we are happy to help you if you need it! 😊 #hacklondon @ University College London https://t.co/MVj6toSrEI,,,2016-02-27 20:25:24.10914,5
294,703628610649919489,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,Huge congratulations to the winners of the @TechAtBloomberg's No Light mini-event at #HackLondon! https://t.co/jr8TkvRFCR,http://pbs.twimg.com/media/CcPKceWW4AA11AP.jpg,photo,2016-02-27 17:11:49.271231,2
295,703635876946059265,MischaDohler,http://pbs.twimg.com/profile_images/528085768741195776/TiiDiTuz_bigger.jpeg,RT @hacklondonuk: Remember that @FaresKAlaboud is giving a Swift workshop in some minutes!! #HackLondon,,,2016-02-27 17:40:40.920816,2
296,703635989533749248,MPolicane,http://pbs.twimg.com/profile_images/703543913840304129/WmdZy94D_bigger.jpg,3 ideas down...onto the 4th #HackLondon,,,2016-02-27 17:41:07.80156,0
297,703636670617235456,TheLSHStorm,http://pbs.twimg.com/profile_images/524343677796114432/zoSHkjm9_bigger.png,RT @zahrataiba: Finally convinced the flatmate to come to a hack and got her to try no-light! \o/ @hacklondonuk #HackLondon https://t.co/wc…,http://pbs.twimg.com/media/CcPBRIAWEAYPPZL.jpg,photo,2016-02-27 17:43:50.039637,1
298,703637264119828481,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,&gt; duck commit #HackLondon @rockthecodeIO @TechAtBloomberg https://t.co/Jsxvi444qU,http://pbs.twimg.com/media/CcPSWQMXEAAwUNZ.jpg,photo,2016-02-27 17:46:12.385137,1
299,703637377810567168,chipsetgirl,http://pbs.twimg.com/profile_images/583588412873170944/LR-Wi8vB_bigger.jpg,RT @PDuerholt: &gt; duck commit #HackLondon @rockthecodeIO @TechAtBloomberg https://t.co/Jsxvi444qU,http://pbs.twimg.com/media/CcPSWQMXEAAwUNZ.jpg,photo,2016-02-27 17:46:38.628072,1
300,703639607796240386,jna_sh,http://pbs.twimg.com/profile_images/668422692597538818/z3w4Ka43_bigger.jpg,So the restaurant in the #HackLondon building is actually called Vim...@hacklondonuk https://t.co/duuK4bg7Lj,http://pbs.twimg.com/media/CcPUdRLW0AA-4uA.jpg,photo,2016-02-27 17:55:31.120947,0
301,703640356206874625,TomReadCutting,http://pbs.twimg.com/profile_images/568415724645793792/LSHSfAya_bigger.jpeg,Sad Octocat as we can't come up with ideas #HackLondon @GitHubEducation https://t.co/J9vgaOxXBj,http://pbs.twimg.com/media/CcPVKs1XEAAaMkm.jpg,photo,2016-02-27 17:58:29.099478,-2
302,703640656133136384,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,RT @JHogstrand: the Case of the Stolen Ducks is going down at #hacklondon with @chipsetgirl https://t.co/RbuyCezXCG,http://pbs.twimg.com/media/CcPIGneWIAAFPqa.jpg,photo,2016-02-27 17:59:40.266772,-2
303,703643984388857856,TomReadCutting,http://pbs.twimg.com/profile_images/568415724645793792/LSHSfAya_bigger.jpeg,Octocat enjoying a cookie #HackLondon @GitHubEducation https://t.co/fNBwyOiYdu,http://pbs.twimg.com/media/CcPYeKfW8AQjtgB.jpg,photo,2016-02-27 18:12:54.213108,2
